bvid,page,title,author,tags,category,play_count,regex_content_type,regex_is_game,regex_is_cover,regex_rule
BV1Ls411S7Y8,1,【IA原創】箱中少女【VelecTi】,VelecTi,"VOCALOID,VELECTI,IA",VOCALOID·UTAU,121335,ia_music,False,False,music_signal
BV15t411t7Qc,1,【 IA (&amp; Fukase) 】あなたの夜が明けるまで【 傘村トータ 】,傘村トータ,"音乐,自制,IA,Fukase,傘村トータ",VOCALOID·UTAU,121226,ia_music,False,False,music_signal
BV1is411o7vx,1,【8人大合唱！原创】354机甲少女骑士团【裕剑流】feat.洛天依/言和/初音ミク/镜音リン/镜音レン/GUMI/IA/,裕剑流P,"GUMI,IA,裕剑流,354机甲少女骑士团系列,VOCALOID,初音MIKU,镜音RIN,洛天依,言和,镜音LEN,VOCALOID中文曲",VOCALOID·UTAU,117015,ia_music,False,True,music_signal
BV1hs411S7eg,1,【IA &amp; Prima国人民族调原创曲】三木生贄【花之祭P】❀,花之祭P,"原创曲,VOCALOID,日语&AMP;德语,VOCALOID民族调曲,花之祭P,杏花包儿",VOCALOID·UTAU,116313,ia_music,False,False,music_signal
BV1zx411w7KC,1,【初音ミク＋IA】コノハの世界事情【じん】,【存在抹消】,"VOCALOID,VOCALOID殿堂入り,中西,じん（自然の敌P）,しづ,ゆーまお,MASIRO SHIRAKAMI",VOCALOID·UTAU,114832,ia_music,False,False,music_signal
BV18t411c7SM,1,【IA OFFICIAL】Conqueror  ｜IA (song by Sendra) 【CC中文字幕】,IA小天使OFFICIAL,"IA小天使OFFICIAL,IA,伊爱,Vocaloid,Conqueror,演唱会,MMD发布,IA OFFICIAL",VOCALOID·UTAU,110741,ia_music,False,False,music_signal
BV14s411G7dL,6,【ジャンヌダルク】マチガイサガシ  feat. IA／まふまふ,兎衣ちゃん,"鏡音レン,鏡音リン,初音ミク,巡音ルカ,IA,GUMI",VOCALOID·UTAU,1211,ia_music,False,False,music_signal
BV14s411G7dL,15,【マリア=S=レオンブルク】KILLER B feat. 巡音ルカ・初音ミク・GUMI・IA・鏡音リン／梅とら,兎衣ちゃん,"鏡音レン,鏡音リン,初音ミク,巡音ルカ,IA,GUMI",VOCALOID·UTAU,1211,ia_music,False,False,music_signal
BV1Ns411Z7GF,1,【原创】【Vocal×Vocaloid】ViR to ReaL【VelecTi】,VelecTi,"VOCALOID,进度条傲娇,原创,神调教,大触,新玩法,VELECTI,神曲神PV,全长4:30,神PV 神作曲,IA",VOCALOID·UTAU,107514,ia_music,False,False,music_signal
BV1Ls411U7HV,1,【ルカミクグミIAリン】四面楚歌【梅とら】,等待呢歌,"GUMI,IA,梅とら,四字熟语系列,四面楚歌,再编曲,LUKA,初音MIKU,镜音RIN,VOCALOID",VOCALOID·UTAU,107419,ia_music,False,False,music_signal
BV1Ki4y1e7ZS,1,【ルカミクグミIAリン】CR詠ZY【梅とら】,妄想Delusions,"初音ミク,巡音ルカ,VOCALOID,鏡音リン,GUMI,梅とら,IA",VOCALOID·UTAU,105407,ia_music,False,False,music_signal
BV1Xs411Z7Ko,1,【阳炎project】Secondalbum【非公式】,小饼干感度良好524,"考古系列,じん,自然の敌P,IA小天使,HIBIYA,じん@专题,(IA),KAGARO DAZE,目隐都市的演绎者,VOCALOID",VOCALOID·UTAU,104287,ia_music,False,False,music_signal
BV1nW41197x5,1,[中文字幕] 我們的夏天仍在循環 / *Luna feat.IA,Luna_official,"*Luna,IA,VOCALOID,僕らの夏はまた巡って",VOCALOID·UTAU,103088,ia_music,False,False,music_signal
BV1ws41167B7,1,【IA】随管弦乐起舞【YASUHIRO(康寛)】,阿赫official,"VOCALOID,踊れオーケストラ,IA,YASUHIRO,康寛,YASUHIRO(康寛),こもも",VOCALOID·UTAU,100830,ia_music,False,False,music_signal
BV1fs411Z7Hv,1,【洛天依xIA】祈愿之歌【民族调原创曲PV付✿】,花之祭P,"VOCALOID,原创,VOCALOID民族调曲,洛天依,咏吟轩,花之祭P,花圈组,KREISEE,ナミカ,不要点,IA",VOCALOID·UTAU,95808,ia_music,False,False,music_signal
BV1Zs411Z7Hf,1,【巡音ルカ×初音ミク×GUMI×IA×鏡音リン】jewel【梅とら】,白羽沉,"GUMI,梅とら,IA,JEWEL,珠光宝气（大雾）,巡音LUKA,VOCALOID,镜音RIN,初音MIKU",VOCALOID·UTAU,94789,ia_music,False,False,music_signal
BV1Ji4y1M7c1,1,【1080p修复/60帧】 透明アンサー【Jin/自然之敌p】,哭泣的独奏,"VOCALOID,阳炎计划,目隐都市的演绎者,楯山文乃,如月伸太郎,画质修复,IA,じん(自然の敵P)",VOCALOID·UTAU,94427,ia_music,False,False,music_signal
BV1Xs411Z7RA,1,【巡音ルカ、初音ミク、 GUMI、 IA 、鏡音リン】未来永劫【梅とら】,BILI君的音樂工房,"VOCALOID,GUMI,惊异的中毒性,梅とら,四字系列,IA,威风堂堂同作者,初音MIKU,镜音RIN,巡音LUKA",VOCALOID·UTAU,94299,ia_music,False,False,music_signal
BV1mh411J7iF,1,威風堂々（威风堂堂）+WAVE－（中文字幕）,BEI___,"初音未来,GUMI,VOCALOID,IA,巡音流歌,镜音铃",VOCALOID·UTAU,90388,ia_music,False,False,music_signal
BV1WT411r72N,1,【ルカ ミク グミ IA リン】Love Me If You Can【梅とら】（PV原版+remake双版本）碧蓝航线宅舞曲,六兆年的夜空哨戒班,"碧蓝航线,VOCALOID,初音未来,镜音RIN,巡音LUKA,IA,GUMI,若你爱我,梅绅士,工口曲",VOCALOID·UTAU,89589,ia_music,False,False,music_signal
BV1xs411Z7wM,1,【初音ミク×IA】午夜末日审判之宣告【原创曲】,Myth·Athde,"神调教,国人,听曲风识UP主,VOCALOID,初音MIKU,IA,MISU,ミス·アスダ",VOCALOID·UTAU,89106,ia_music,False,False,music_signal
BV1Hz4y157vq,1,IA GLOWB「INTERGALACTIA」MV,IA小天使OFFICIAL,"MV,日语MV,我的MV我做主,IA GLOWB,INTERGALACTIA,我的MV我做主3.0,IA INTERGALACTIA",VOCALOID·UTAU,89070,ia_music,False,False,music_signal
BV1Eq5jzAEqb,1,【IA&amp;初音ミク】Wonder Dog Parade【夏山よつぎ】,青杉折扇,"初音ミク,IA,夏山よつぎ,アルセチカ,ワンダードッグパレード",VOCALOID·UTAU,87985,ia_music,False,False,music_signal
BV1Rx411T7Uy,1,【IA】耳机与蝉時雨【Orangestar】,糜酱,"良曲,耳机与蝉时雨,VOCALOID,字幕付,IA,ORANGESTAR,イヤホンと蝉时雨",VOCALOID·UTAU,84231,ia_music,False,False,music_signal
BV16x411w76F,1,【IA】日本橋高架下R計画 【动画MV】,Lynn_Campbell_,"VOCALOID3,自然の敌P,日本桥高架下R计画,日本桥Rプロ,SM17456703,VOCALOID,じん,IA",VOCALOID·UTAU,83039,ia_music,False,False,music_signal
BV1fJ411Q7X8,1,【IA】泡沫金魚【rulu】,妄想Delusions,"IA,rulu,こむぎこ2000",VOCALOID·UTAU,80521,ia_music,False,False,music_signal
BV1ai4y1e7gF,1,【ルカミクグミIAリン】CR詠ZY【梅とら】,阿赫official,"初音未来,GUMI,镜音铃,巡音流歌,梅とら,IA,世界计划 多彩舞台,CR詠ZY",VOCALOID·UTAU,80316,ia_music,True,False,music_signal
BV1Qj411C77a,1,【10周年完整版】アスノヨゾラ哨戒班(明日的夜空哨戒班) 中日字幕,BEI___,"V家,VOCALOID,LIVE,虚拟歌姬,IA,イア,蜜柑星,橙星,Orangestar,伊爱",VOCALOID·UTAU,78548,ia_music,False,False,music_signal
BV16W411g7YX,1474,少年は教室がきらいだったのだ／歌、IA_sm16429950,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1516,【IA】塵塵呪詛(チリチリジュソ)【オリジナル曲】_sm16802077,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1517,【IA】星追フロンティア【オリジナル曲】_sm16805108,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1518,IAオリジナル曲　『Ref-Rain』_sm16805471,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1520,【IA】ライア【オリジナル曲】_sm16807748,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1523,VOCALOID3 IA「blessed child」(オリジナル曲)_sm16817021,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1525,IA「イアイア★ナイトオブデザイア」【オリジナル曲】_sm16829416,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1564,【 IA 】 現実的論理主義者 【オリジナル】_sm17191781,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1608,君はいなせなガール／歌、IAとmiki_sm17536640,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1630,釘バットギャングの日常～下北編～／歌、IA_sm17656208,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1637,【IAオリジナル曲】ひねくれネジと雨【MV】_sm17755574,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1642,【IA】孤独ノ隠レンボ【終焉ノ栞プロジェクト】_sm17804161,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1671,サカナ暮らし／歌、IAとmiki_sm18016451,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1677,【IA】ニセモノ注意報【終焉ノ栞プロジェクト】_sm18060733,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1692,IAオリジナル曲 『Re;BIRTH』_sm18185556,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1703,【結月ゆかり&IA】RENTICA【オリジナル】_sm18212448,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1732,【IA・初音ミク】鏡花水月【オリジナル】_sm18425761,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1784,【IA】恋椿姫【オリジナル】_sm18849278,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1790,【IA】夕暮れ蝉日記【オリジナル曲】_sm18897678,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1796,【IA】 ロンリーチャイルド 【オリジナル】_sm18965430,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1819,魔法電車とキライちゃん／歌、IAとmiki_sm19098494,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1833,【綿飴_feat.IA】 四季刻歌 【オリジナルPV】_sm19179814,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1838,【IA】猿マネ椅子盗りゲーム【終焉ノ栞プロジェクト】_sm19216490,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1844,【IA】哀傷歌コンテキスト【オリジナル曲_MV】_sm19259107,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1845,【IA】ワールド・コーリング【オリジナルPV】_sm19262932,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1849,【IA】LIVEDRIVE【オリジナルPV】_sm19315653,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1864,【IA】「Ib」-again-【オリジナルPV】_sm19471920,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1867,【MAYU ＆ IA】イノベーション【オリジナルPV】_sm19479671,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1871,【IA】仇返しシンドローム【オリジナル曲】_sm19509983,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1892,【IA】リミテル感覚少年【オリジナルPV】_sm19633128,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1893,【IA】「世界を愛する瞬間に」【オリジナル】_sm19634718,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1900,┗_∵_┓ロクベル／HoneyWorks feat.IA_sm19670267,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1933,【IA】キミのことが好きでゴメンナサイ【オリジナル】_sm19904452,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1935,【綿飴_feat.IA】 星屑ノ桃源郷 【オリジナルPV】_sm19911849,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1938,ばいばいスーパースター／歌、IA_sm19923618,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1939,【IA】 影炎≒Variation 【オリジナルPV】_sm19940549,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1955,【IA】クラウドライダー【オリジナルPV】_1360234832,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1956,【IA】アメリカ【オリジナル】_sm20035012,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1958,【IA】 Dice Dance 【オリジナル曲・PV】_sm20047483,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1962,リスタート feat.結月ゆかり、IA_sm20080773,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1975,【綿飴_feat.IA】 単色世界 【オリジナルPV】_sm20182041,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1977,【IA】鴨川桜の舞扇【オリジナル和風PV】_sm20191815,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1993,【IA】I Want You - Mighty Mighty Ft VOCALOID IA【オリジナル曲】_sm20311164,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1998,【IA】少女自傷癖【オリジナル】_sm20341349,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,1999,【IA】負け犬至上主義【オリジナル曲・PV付】_sm20350758,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2014,【GUMI+IA】　不毛！　【PTL0★】_sm20433229,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2058,（ IA＾ω＾）東　京　リ　ア　ル　ワ　ー　ル　ド（ ＾ω＾PV）_sm20682975,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2064,【IA】ヤクビョウガミ【オリジナル曲】_sm20694465,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2079,"【MV】HΨ=世界創造=EΨ _ 黒猫アンティーク feat.IA,GUMI_sm20855427",neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2084,【IA】I Love You - Masakey Ft IA【オリジナル曲】_sm20885439,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2088,【ルカ ミク グミ IA リン】 jewel 【オリジナル】_sm20907526,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2091,【IA】かくしごと【オリジナル曲】_sm20937824,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
BV16W411g7YX,2100,【ルカ ミク グミ IA リン】未来永劫【オリジナル】_sm21021649,neneneneneneneko,"MAYU,MEIKO,巡音ルカ,結月ゆかり,VOCALOID殿堂入り,初音ミク,鏡音リン,IA,GUMI",VOCALOID·UTAU,18,ia_music,False,False,music_signal
